#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution"/>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="coalescent" spec="beast.structuredCoalescent.distribution.Masco">
#            <parameter id="epi.timeStep" name="timeStep">0.01</parameter>
#            <parameter dimension="3" id="coalRates" name="coalescentRates">1.0 2.0 4.0</parameter>
#            <parameter dimension="6" id="migRates" name="migrationRates">0.01 0.02 0.001 0.003 0.01 0.01</parameter>
#            <dim id="IntegerParameter" lower="0" spec="beast.core.parameter.IntegerParameter" upper="0">3</dim>
#            <structuredTreeIntervals id="TreeIntervals" spec="beast.structuredCoalescent.distribution.StructuredTreeIntervals">
#                <tree id="tree">
#                    <trait id="timeTraitSet" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="inv0_0=0,inv1_0=1,inv2_0=2,inv0_1=1,inv1_1=0,inv0_2=1">
#                        <taxa id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset alignment="@sequences" id="TaxonSet1" spec="beast.evolution.alignment.TaxonSet"/>
#                </tree>
#            </structuredTreeIntervals>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	tree_height
0	-55.33396582887147	168.7647517722042
100	-57.145450868334905	277.45165967418717
200	-41.58385981287411	287.07586844581715
300	-33.288727963524146	182.09691655397387
400	-13.687707878605439	162.72802650808904
500	-17.427837136738123	120.48299864771253
600	-16.566424965247514	96.47796118626555
700	-15.4162035554377	103.35433490401806
800	-14.782944091703111	113.30754837288256
900	-12.476842218728562	106.678734105359
1000	-12.465121663070445	137.42210757850012
1100	-16.74058056934789	223.8740751447673
1200	-13.993070656206942	227.88425622469998
1300	-12.440131528585214	140.19977753334976
1400	-14.01019579530137	122.38596501145432
1500	-10.64223295119611	94.30133882153044
1600	-13.93828540645119	81.7761813430381
1700	-11.744650520579835	78.76372688999743
1800	-12.665934283541178	78.69122181855342
1900	-10.31879909001751	67.15225415362946
2000	-12.22017665968376	53.89876409591783
2100	-13.887357066455785	59.235168235901966
2200	-16.29944583513036	66.98975952899221
2300	-17.242233815318155	40.179083432975396
2400	-14.524194034513165	25.551141080304
2500	-16.812109844195625	31.261441162397965
2600	-14.837917339223159	27.23239671384485
2700	-17.619235839074065	29.10180362858248
2800	-12.457797676788086	29.62112078203692
2900	-14.893937889964507	30.506300870359254
3000	-15.554930302925634	37.64640706761632
3100	-12.113481876013992	31.415513405615894
3200	-9.196492620297853	26.37218161954005
3300	-9.929144717148917	25.27269924549617
3400	-11.730162802911892	21.438000567771603
3500	-10.464431855033974	31.494478427256272
3600	-10.242323775876415	53.1687467170781
3700	-10.992528019775147	51.41710670105553
3800	-17.335381519677984	74.18695959999808
3900	-12.301828728909967	75.09692194559405
4000	-9.993320302243152	82.9203649213812
4100	-10.694377360026454	67.1099204903624
4200	-10.505113198206665	67.69921004738588
4300	-12.730029806107073	57.55658584751199
4400	-11.592686305775898	75.67421374505388
4500	-12.799601736325304	68.37835328582494
4600	-12.136742632164971	123.65095085718228
4700	-13.733708586620361	143.1020433646008
4800	-11.244979444673698	114.34860652159105
4900	-11.621596639743924	73.43793204454977
5000	-12.121684687336785	103.6502887246727
5100	-12.630023783870715	84.0436251024154
5200	-12.183374320141327	65.81160717957432
5300	-11.097053020720391	63.77882744203347
5400	-11.64179812648146	56.71712455516208
5500	-13.522796175169805	86.66798913271158
5600	-13.960804713659972	138.3036211757222
5700	-12.633067326939194	149.07668674425966
5800	-14.53687128092298	121.93542350593306
5900	-12.568341315449537	104.48510360647307
6000	-17.06945243160934	83.45472917769818
6100	-10.004363837973512	39.83583562988046
6200	-11.353904226325412	45.79734772961752
6300	-16.391615807349467	47.84231871462112
6400	-12.417422379791665	50.92375998458748
6500	-12.03943288007519	59.030467634946916
6600	-13.610411867206023	49.611264218721374
6700	-9.419732942884533	43.25767593554067
6800	-14.719915890662168	59.91810533033657
6900	-9.961706876574198	47.930116956976406
7000	-13.266747015835621	55.434877687272724
7100	-15.888788401318454	84.48643535134497
7200	-13.921253528848897	68.30254516810415
7300	-12.023835397698914	106.43394070402233
7400	-12.422160616260058	111.39434241183677
7500	-12.963797310006507	85.15354020214528
7600	-10.467717305548245	120.32800999865083
7700	-18.32044016756481	179.53308862861235
7800	-10.869503513236229	122.54055834324542
7900	-13.449735087689184	179.10523129313057
8000	-10.327749830648985	155.68854397668136
8100	-14.455579738279084	131.06176420124015
8200	-11.95704710445197	92.9093878079269
8300	-14.789781469613825	119.54868659280285
8400	-13.905721745982026	123.21178024346163
8500	-14.790615493246946	94.85520832208337
8600	-15.66957637805773	106.5367972768302
8700	-16.436941947850304	63.758645557886986
8800	-16.265640164921557	78.90380796297597
8900	-16.32871041213522	105.50979531938682
9000	-16.486239799590873	98.5733499035746
9100	-14.106194457761033	87.36966933856958
9200	-10.390121103265706	95.61262434060234
9300	-12.501775506288787	117.54255236225002
9400	-18.549422287352613	201.5678304222071
9500	-21.79588117705364	232.44312503803556
9600	-17.44479675971899	155.4984623614894
9700	-19.410386439136005	122.84818545446016
9800	-18.222535508389104	67.16221625112996
9900	-15.594611633191445	49.7719605016982
10000	-13.319828245528754	45.86996962197674
10100	-10.879049634134198	37.549822156119276
10200	-10.22722234191992	26.1306638885617
10300	-9.66129506636458	27.92947788995421
10400	-10.516774091000539	20.8402202152913
10500	-10.769250277833768	21.269808352169342
10600	-11.20677566275273	20.881379010881787
10700	-9.095332376036822	20.168091969646227
10800	-9.638291328598607	21.558748241057884
10900	-22.740605377688127	22.168269107003187
11000	-23.214766591249933	19.07959508249893
11100	-11.024602802967683	22.098907368489126
11200	-9.728657888853018	24.29674682807889
11300	-8.800816410562428	27.944664199128795
11400	-11.889466549748104	39.44206260151913
11500	-14.729461524023415	37.99144525717426
11600	-11.709945228490941	23.193453945085363
11700	-11.303517090034106	22.015629397397447
11800	-8.9873188661856	20.734108036269692
11900	-10.850862970090823	24.215094621672964
12000	-9.315183844229185	27.93756741577502
12100	-13.59164769190205	19.532330135189063
12200	-16.795965428588758	21.730799713209223
12300	-14.740077553878042	30.690788842749782
12400	-14.284576665622863	32.7444529749974
12500	-14.819069369867217	38.27235075832532
12600	-10.484661769979601	26.320711374557508
12700	-9.068800949842709	31.547320359190504
12800	-10.047669955379359	37.005962718550514
12900	-13.299933843795053	93.20008471943322
13000	-11.895609344692408	52.82040364428082
13100	-11.739561522116752	69.44454076644872
13200	-11.717010326698523	67.53873184082396
13300	-10.646480648379534	61.31363530114945
13400	-11.573454371729373	83.91065555928277
13500	-16.10662577872261	89.70049313907846
13600	-14.838570469522873	67.65220532279696
13700	-16.298708520844215	42.81103282214631
13800	-16.682441009526805	42.87021187215947
13900	-9.577566333378853	22.811027606564704
14000	-12.21638850579852	26.14379916201514
14100	-15.288549877613777	25.91317379890878
14200	-13.436543352268933	34.52720349665038
14300	-15.67660111295892	47.625227546814926
14400	-19.88036965480378	41.9767758334097
14500	-12.720641359802876	47.21595726065236
14600	-12.225834523262126	48.90874861845932
14700	-9.03005382516724	17.60943931613526
14800	-12.784936744744373	24.268643666847918
14900	-13.721207073495108	22.85804356525873
15000	-10.948408741311086	28.451519603422398
15100	-12.765134738912138	51.79606005190685
15200	-12.312242539315704	68.92056911759688
15300	-14.111168920157425	96.29388548198897
15400	-14.3307830232152	74.72893377202907
15500	-11.718514610602885	83.40326875226893
15600	-12.602255970824135	78.84633156356765
15700	-17.489719601603223	112.42021870177116
15800	-16.51883016706421	135.99289180443114
15900	-12.000149838127935	126.31232574428341
16000	-12.422253015636226	139.62224852850557
16100	-16.508873812853484	196.13183363013312
16200	-12.10654726173521	158.22996013800145
16300	-14.664968538499739	164.65187933570846
16400	-13.545380795249798	178.35398949931886
16500	-13.986402265644934	204.91844242701202
16600	-11.75452350330401	215.6079609826061
16700	-12.319200219215842	198.7558406995145
16800	-14.87136610633227	147.66634333941747
16900	-13.973098123153546	123.87393684144051
17000	-20.193865599400926	246.49439328053026
17100	-17.053738242007288	181.56748399649678
17200	-16.13070245367566	189.07132961315148
17300	-14.579997595226443	173.13376738063664
17400	-12.489573137673945	172.56174766999334
17500	-11.297332661156322	102.17183621478688
17600	-12.170592393358609	47.56065258198846
17700	-11.478498559108214	40.14740989648281
17800	-9.329905854870177	47.727917929681944
17900	-9.74958367556231	47.922492182314436
18000	-10.002984649197987	43.63202648040413
18100	-10.65102453255927	31.0123539760947
18200	-10.66649763280678	44.651708386761
18300	-11.062031899008598	61.67089334267771
18400	-11.802131830870337	62.554266400168935
18500	-12.128010618953034	52.894356222620985
18600	-11.789722222764663	38.023159666020796
18700	-13.202560155697942	39.33637869486207
18800	-13.183702178557422	44.10957816040873
18900	-15.074078498882953	59.473165990036904
19000	-13.538171288821129	41.70383739789287
19100	-12.845163018887114	56.6608807652113
19200	-14.210378080478645	152.96810378542844
19300	-13.685884600819747	65.02113478793214
19400	-16.115392032625035	87.56342455415165
19500	-12.160813058690174	52.34757908279581
19600	-12.370402795548195	10.280261136709017
19700	-10.584141877561049	48.322005261320776
19800	-11.609843364928105	58.38506706344157
19900	-12.513730152691574	82.18019554590767
20000	-10.99020910323133	48.67169424878531
20100	-13.404607366406278	32.563829343167335
20200	-20.253715499000485	139.65636977263003
20300	-18.170842601103047	32.917960935712344
20400	-17.51193096443038	43.60960026694519
20500	-17.40270378817172	52.60822988904075
20600	-9.199980692808275	16.149867806613415
20700	-12.54501746389958	68.72701965591699
20800	-12.180006828037847	104.09998074995384
20900	-12.923232799521672	154.04841545086072
21000	-14.872693014949206	192.37200168265952
21100	-17.943411221537417	203.43067784376052
21200	-19.32096459260127	367.5576946095375
21300	-20.15157882611708	447.85820871654016
21400	-20.109522895538262	269.47563741967315
21500	-17.456420339792132	214.37970563586515
21600	-13.594677410637264	45.858057036023965
21700	-12.467761726515363	27.08951409357323
21800	-11.73882006216504	13.417356048428175
21900	-14.367813314640726	55.56155750765554
22000	-12.919261510071708	27.76032121664908
22100	-25.01575536342022	60.3722207330841
22200	-20.225933919707703	76.25339454471347
22300	-15.866112814173452	131.3139455613452
22400	-17.529054693955416	74.57922761718062
22500	-18.380950397287435	18.09739087157799
22600	-9.030338420117712	14.69488778245899
22700	-10.868993379570178	86.71112128454662
22800	-9.462015286114966	103.83581515098341
22900	-10.15816971965994	56.104186391700104
23000	-15.100101844025552	27.645097403060284
23100	-16.260930260100285	23.74928197548312
23200	-16.02710546568268	46.698786133991575
23300	-15.79443957008247	117.88739461854767
23400	-15.123973740051984	104.11955048663486
23500	-16.71240149443516	366.6231295121277
23600	-16.89512587512969	391.5968656687228
23700	-11.86326376367393	175.32500164746475
23800	-12.237820641788506	44.36657978414427
23900	-11.631575812956912	33.99762972385043
24000	-15.95686440934915	177.77164531491644
24100	-13.186474371819116	39.80414787048053
24200	-15.04316192788294	73.47357930408437
24300	-16.119218978571112	202.69214931006286
24400	-11.786533165025364	80.77028393768474
24500	-13.105924898034813	29.752369462818656
24600	-13.4146642831594	154.11640410587455
24700	-12.524978628649865	34.76401878975074
24800	-12.708728192177283	91.04338217892678
24900	-16.070931457164026	175.25845153964968
25000	-17.18551218409751	197.25104872797243
25100	-14.262320360250744	60.694726709013224
25200	-10.817997768448473	10.174588959566151
25300	-13.879144820434329	53.91771085081968
25400	-12.954155010648115	70.9530531815463
25500	-14.3650013290434	82.20408047890064
25600	-13.327508567671666	16.938882476932356
25700	-15.086809240959429	23.759975366548357
25800	-18.390297998900618	61.879353944580814
25900	-13.592744992905457	105.46878173219469
26000	-12.891289400801412	25.005113356344207
26100	-8.72913465827918	47.39200199748481
26200	-10.466984866653615	49.70186938840838
26300	-11.205461133658407	46.139783887887205
26400	-11.3142258695948	38.537881004136196
26500	-11.391261055809142	44.0673836292844
26600	-12.015751130521604	196.75684810643918
26700	-16.276987864091133	274.39492160662525
26800	-16.480169481148536	280.9478400761112
26900	-11.116115946516498	149.0240850661427
27000	-13.93277410223521	166.27521562469337
27100	-14.15131608381755	179.0474225507767
27200	-12.617603524695653	164.71458069960696
27300	-13.980048788924261	242.34172566847263
27400	-9.196337210718731	57.4898155540039
27500	-9.301117455083206	82.42763230194467
27600	-12.8140894055526	108.28940463144045
27700	-8.399748876212673	19.028550951336364
27800	-12.087497715450375	76.57602341806638
27900	-12.851047279794203	153.432276555504
28000	-16.648272186854957	96.15631149062078
28100	-18.546836108175267	155.9506728993441
28200	-21.83730081124981	189.4277110220923
28300	-16.456301732614456	194.79829494927728
28400	-14.37536889033176	63.78358568564494
28500	-16.51805986664856	75.39819754156599
28600	-15.290031962061299	128.7646205334282
28700	-17.965667339738577	233.75611087920953
28800	-15.408059637782488	252.74075605564602
28900	-15.63121485347769	300.4923066244817
29000	-12.54835744990826	204.25339323519478
29100	-10.821272965295364	32.87253880397459
29200	-10.899536529180903	18.70448745383164
29300	-11.45137374211458	41.904672716828486
29400	-11.633424810756527	17.07953218155598
29500	-11.309863921208684	16.3029568499123
29600	-14.596592991843282	17.196681844327514
29700	-11.638679866062091	34.9923596375417
29800	-13.030350024637134	37.11289238544385
29900	-10.74382850901532	37.719880898839925
30000	-8.963511980727112	26.61360712486115
30100	-10.735708318278732	144.67902578795432
30200	-10.865303555916324	139.86013342303448
30300	-11.802522116123448	59.89669226397749
30400	-11.327960984209945	43.63649839681562
30500	-13.601214249554872	6.670014899089689
30600	-17.747162087896122	135.0162322256492
30700	-11.698331006406372	34.009433438160826
30800	-12.826851018106478	19.910922615985125
30900	-11.477031471056854	93.39230904028258
31000	-9.67614044407513	35.35824082748041
31100	-10.59783895877975	17.545427868879656
31200	-12.649584867933772	53.60635582554427
31300	-16.798881585612747	240.34793366581727
31400	-13.616302909390377	139.9847691237113
31500	-18.526723919082094	73.59731580836115
31600	-11.371945166279875	24.581187108765622
31700	-10.473358051438712	8.479465624039156
31800	-11.792073832816238	36.516253193676214
31900	-9.64300730829633	49.63894199869963
32000	-9.58847921410641	84.39105946807778
32100	-14.446929995204489	147.78473667722108
32200	-12.240453948323115	204.55918134934674
32300	-12.718070755839456	152.35230504386482
32400	-13.76365969714988	23.450535316083638
32500	-13.224059047789618	191.2456769255933
32600	-11.590254176955558	32.33758978527981
32700	-11.121121505792852	28.125193959427797
32800	-15.058758466241226	19.97745865862559
32900	-12.672271795740372	8.594825041275135
33000	-14.752508169286441	50.639296360315036
33100	-17.294146863941457	123.42718024591099
33200	-12.103835498916965	25.80538432270829
33300	-14.423589517530292	26.87207572255764
33400	-13.941593468250813	37.76344637128598
33500	-15.685889118344694	183.09210416739367
33600	-12.36434944363143	136.22346982394367
33700	-13.32542844840891	21.647347995951595
33800	-15.27097899559406	8.695506625145761
33900	-11.569345016263924	19.18422812645866
34000	-14.242115602724038	64.32670182879384
34100	-9.31902064341256	29.72597978662779
34200	-10.214104651989647	50.01276231302724
34300	-10.557400502838135	49.18189239069288
34400	-9.085824096813791	61.52192069540598
34500	-11.504797205514127	60.540625050024744
34600	-16.38504487507496	198.87415843057968
34700	-9.525253733303838	27.462869124741953
34800	-10.860782925611458	26.73851168673329
34900	-13.681824469979212	59.97086277869927
35000	-11.745336665472943	60.51557995822779
35100	-12.677229380167812	55.443936685088346
35200	-11.579991546283274	58.2019240160094
35300	-14.496607280760038	173.8410033295513
35400	-11.919078054539646	23.062265503889193
35500	-15.356156522633201	95.14565521114613
35600	-17.857085913645676	109.59925758098989
35700	-15.22044596396545	153.47658688672269
35800	-12.781946878790986	8.850651761987656
35900	-21.217519743210307	65.91869476493338
36000	-17.17241078261126	33.73147061446341
36100	-20.11878404990091	162.71793911633932
36200	-17.654604686051222	48.4410466988191
36300	-13.87339170328979	90.98624509464703
36400	-11.50179394263314	50.41574384866564
36500	-17.244082294019748	156.16728685574373
36600	-15.512396636297169	120.29635735570585
36700	-13.652774263581154	75.35050081598953
36800	-10.55276821590244	62.23273042535318
36900	-11.687330494742636	45.46217569709283
37000	-10.755356925921397	69.80490469796285
37100	-17.817048565387175	146.19390402413595
37200	-16.847282201319565	57.70522591221837
37300	-15.231322396190063	130.10542048348748
37400	-17.693204594538845	270.6835193753249
37500	-14.018282773770562	133.7118369923594
