#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution"/>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="coalescent" spec="beast.structuredCoalescent.distribution.ApproximateStructuredCoalescent">
#            <parameter dimension="3" id="coalRates" name="coalescentRates">1.0 2.0 4.0</parameter>
#            <parameter dimension="6" id="migRates" name="migrationRates">1.0 2.0 0.1 0.3 1.0 1.0</parameter>
#            <parameter id="epi.timeStep" name="timeStep">0.01</parameter>
#            <dim id="IntegerParameter" lower="0" spec="beast.core.parameter.IntegerParameter" upper="0">3</dim>
#            <structuredTreeIntervals id="TreeIntervals" spec="beast.structuredCoalescent.distribution.StructuredTreeIntervals">
#                <tree id="tree">
#                    <trait id="timeTraitSet" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="inv0_0=0,inv1_0=1,inv2_0=2,inv0_1=1,inv1_1=0,inv0_2=1">
#                        <taxa id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset alignment="@sequences" id="TaxonSet1" spec="beast.evolution.alignment.TaxonSet"/>
#                </tree>
#            </structuredTreeIntervals>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	tree_height
0	-443.2486898911858	168.7647517722042
100	-334.44631065182824	123.70043515004578
200	-242.10476449105914	116.51738087146101
300	-110.87925314767234	86.19508891996801
400	-91.58333358931519	75.64586769766123
500	-66.98911042173216	53.61037535294777
600	-27.348488322364933	24.533053166176842
700	-21.862118769124997	16.286437529091014
800	-22.77739967814981	15.044106699541128
900	-14.30453584634318	11.563757432157626
1000	-12.933590115708743	9.927399556816733
1100	-3.6035671813228234	2.3240097265396593
1200	-4.616622669409758	2.6135479472286693
1300	-5.226692444314118	3.112664946404762
1400	-5.292440168013302	3.711369973614397
1500	-9.826570097194159	5.757456909173112
1600	-8.386457888488255	5.7740931132712365
1700	-5.949892601735354	2.733177982052701
1800	-7.641491255789052	2.4762308705221225
1900	-4.256134558080043	3.4413022167507923
2000	-3.92838295889087	2.683291382190249
2100	-7.109763793502141	6.223036617218052
2200	-4.271732727301037	2.78798434860569
2300	-8.046981650688137	3.0916488504113206
2400	-6.44697535657054	4.3503931025778515
2500	-6.736344431070047	2.4755086159150204
2600	-5.53105136466316	2.598079214190855
2700	-4.623328916193921	3.139040236793769
2800	-8.353566838578995	4.7374986765262275
2900	-8.011970705020701	5.424934345244005
3000	-4.4345412150092285	2.8426083208529214
3100	-3.8613702985184384	3.4741985745994213
3200	-4.049460517174691	2.87340309344377
3300	-2.2291089933072006	2.3624995695895254
3400	-3.5851492040274913	3.255569926651239
3500	-4.441683701404849	3.898653889385512
3600	-5.346690476436144	4.588788959769256
3700	-5.267549614242537	2.9496025508578296
3800	-3.230190275992893	2.401959712658141
3900	-5.093582335261736	2.6260435698263747
4000	-7.409646902809023	2.8689454129067493
4100	-6.788966409906156	2.964620674608296
4200	-5.926233859154106	2.5879123959172046
4300	-4.154715372909185	3.491286661539803
4400	-6.495915577070143	3.2372261210429625
4500	-3.6031211692476357	2.972177073718201
4600	-6.208664174751782	3.0373965088701262
4700	-4.209072107235629	2.2145832476316367
4800	-4.203135098083272	2.146066772435578
4900	-4.7563974081044895	3.235326253247859
5000	-3.4528994078255697	2.7078753680709364
5100	-7.2897339608094125	2.6780013161991674
5200	-8.633484960955677	3.664602758654886
5300	-3.5892945145773307	3.2176171747404942
5400	-6.870932365700138	2.434660592703991
5500	-5.840046920250377	3.1591431241420125
5600	-3.3675552416515226	2.8351141300447753
5700	-3.293041749770821	3.089798848330436
5800	-3.271794730146268	2.453100938336423
5900	-5.422686046822739	3.7875076153538405
6000	-4.849136576387912	2.4406151124482043
6100	-5.22432331608699	2.035495903256772
6200	-6.266872593861178	5.217480610205632
6300	-7.478729504809404	3.5608484263435547
6400	-3.904270895655065	3.2512801448093716
6500	-11.679137900963982	3.272130261361283
6600	-7.503662799710487	3.707985337629611
6700	-4.358283459038048	3.438021158576379
6800	-3.8136464972914754	3.4947112019949285
6900	-4.216595912679978	3.1205289509798226
7000	-8.495069770284555	2.3274109419900686
7100	-5.914958557739518	5.329852878049135
7200	-5.37309425591357	4.4646762302124685
7300	-4.922108971967224	2.9406695056515986
7400	-6.196465833881998	4.67691280500905
7500	-6.2851681273036375	3.873932068856507
7600	-4.949137168117285	2.9371350868567534
7700	-6.877750817605661	3.946478180032838
7800	-7.270894997112379	2.498227534081315
7900	-5.41370359549699	3.463352602901986
