#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution"/>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="coalescent" spec="beast.structuredCoalescent.distribution.IndependentStructuredCoalescent_fullTree">
#            <parameter id="epi.timeStep" name="timeStep">0.01</parameter>
#            <parameter dimension="3" id="coalRates" name="coalescentRates">1.0 2.0 4.0</parameter>
#            <parameter dimension="6" id="migRates" name="migrationRates">0.1 0.2 0.01 0.03 0.1 0.1</parameter>
#            <dim id="IntegerParameter" lower="0" spec="beast.core.parameter.IntegerParameter" upper="0">3</dim>
#            <structuredTreeIntervals id="TreeIntervals" spec="beast.structuredCoalescent.distribution.StructuredTreeIntervals">
#                <tree id="tree">
#                    <trait id="timeTraitSet" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="inv0_0=0,inv1_0=1,inv2_0=2,inv0_1=1,inv1_1=0,inv0_2=1">
#                        <taxa id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset alignment="@sequences" id="TaxonSet1" spec="beast.evolution.alignment.TaxonSet"/>
#                </tree>
#            </structuredTreeIntervals>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	tree_height
0	-96.96786920712118	168.7647517722042
100	-89.37210867398198	169.20369790551132
200	-63.835284061342094	106.24110492481971
300	-39.29064030268837	57.50689203741169
400	-13.432778841154672	32.71963882677936
500	-15.200917436164197	39.7471548582279
600	-14.420412061478242	35.31813390241613
700	-12.613164555451327	36.76980607220982
800	-12.525513143034164	31.28972268184628
900	-14.06995594619987	35.39771012006441
1000	-10.339646586812052	29.535158340628385
1100	-9.557671138444173	21.270417626298748
1200	-10.046502773873883	19.646588912560244
1300	-10.38749735977111	20.063952241445012
1400	-7.701362791239037	12.172678473378967
1500	-12.482978840626416	11.191903519908578
1600	-9.764775985479648	8.184445451689834
1700	-10.603060304659484	12.712609688075698
1800	-13.377608474296842	16.880882431262396
1900	-9.75463738034755	17.062270193371237
2000	-12.438540769063774	15.323263163427493
2100	-8.305125418806188	13.487782181620618
2200	-7.06792475051931	16.91234809830021
2300	-12.160986276598326	20.622946401281048
2400	-9.91585444849252	20.860007448419285
2500	-9.646864248520242	26.75234338307358
2600	-12.11993617361903	30.377346790529728
2700	-10.747219432880181	22.1548453859177
2800	-12.647405691588796	19.54568880994254
2900	-13.38966864304388	17.181052092472545
3000	-8.354312806377461	12.250097877452877
3100	-9.634354732263786	17.68948776710171
3200	-11.886561876965134	15.590870158674036
3300	-14.03729914144581	11.502937641924431
3400	-8.914810550141972	7.379814154532616
3500	-7.740350979109298	6.915102919554061
3600	-6.138737786903722	4.6892192434000295
3700	-8.120545464021074	5.099228603915585
3800	-10.02833760823791	10.413063819092752
3900	-10.257957921728499	9.423312886876813
4000	-6.349983346134858	7.81974586502259
4100	-5.942846661312601	6.542184285149213
4200	-8.961598197996466	10.999428431060924
4300	-13.148339673440864	18.015573145608673
4400	-14.401312627189242	14.139119322086968
4500	-11.70685603881132	15.111643674560495
4600	-11.764206687354747	16.232100323437585
4700	-8.839238870062037	11.416457140661999
4800	-5.8350396912765135	7.370136799773925
4900	-6.617581601311593	5.117653862940009
5000	-6.248592889561454	4.96532340082786
5100	-7.865660974362873	4.502422276751642
5200	-8.286944386203894	7.217267057139296
5300	-9.615977654501403	6.143746098265438
5400	-10.602460362515128	6.170820970062337
5500	-8.663728947881488	8.999126173028955
5600	-8.418164893557009	10.00004024943456
5700	-7.2926728095009805	10.190330559065314
5800	-10.607234109498059	14.385424565258853
5900	-11.174553257660138	10.041501068879866
6000	-11.760541621756946	10.15457919352359
6100	-11.86036446750175	6.880289779913624
6200	-11.646193530890605	4.658802275358441
6300	-8.767108596978682	5.404612568855344
6400	-9.329820258348054	8.747139932730851
6500	-16.178655252679686	8.37851862344344
6600	-13.545231213677656	9.788799393749345
6700	-10.72249546728524	5.776581426461691
6800	-7.327579160347826	6.657369236824306
6900	-8.018385301168511	9.80371681628568
7000	-7.0773631988309855	3.959394543665736
7100	-7.944684480145192	4.231415668783659
7200	-9.034728808569067	5.14362521260969
7300	-11.190370862736248	5.8016832232928515
7400	-8.432271931058828	7.9157395544875255
7500	-14.619668280890098	12.812261394466505
7600	-15.917906292312026	18.606137992283504
7700	-14.301874062074688	23.605860434013202
7800	-11.828770967298684	20.125408866701445
7900	-8.789730031521234	20.062192586714865
8000	-11.534464044810013	15.169423484913166
8100	-11.421284367268207	19.818524223199756
8200	-11.340441734407081	20.601335610898072
8300	-13.848779551231791	14.888672410929972
8400	-9.81979266398002	14.547098233043892
8500	-10.014346645107324	16.208143751324123
8600	-9.722661730357277	16.97952885099007
8700	-7.188427760873464	6.245556386836178
8800	-7.158923436200326	4.071893823292321
8900	-8.061572597782288	13.838321733641541
9000	-11.841201048450799	4.282572721580263
9100	-7.933103275149289	8.475146955061806
9200	-7.4739303775317705	10.338322110988958
9300	-7.309237908402888	7.629532367337376
9400	-8.52643878611021	10.65444713698381
9500	-9.421328095964597	12.699698710609669
9600	-7.270488266531373	4.821382341840841
9700	-7.1305056833691705	4.992495812116524
9800	-6.992591426877204	5.004605556234511
9900	-7.3635955087751634	4.222994978704045
10000	-8.537529431800122	4.800224496127487
10100	-12.121132864287965	6.953559012137131
10200	-9.937097781150527	4.356239028611353
10300	-13.831460177965523	4.209164103345618
10400	-9.99549471463899	9.08184709877162
10500	-8.919822669463894	11.096837895288093
10600	-8.52588183888094	6.3147635399267115
10700	-11.529049316483885	7.717345542559514
10800	-12.41142856836711	6.478954941121733
10900	-13.936798517386842	6.339705756314337
11000	-10.036910120538668	4.9170825645861695
11100	-10.003555810038675	3.690414951762428
11200	-10.206193459252473	6.149772432021594
11300	-11.247876900394193	3.6684351464886933
11400	-7.298938983238106	4.356219518281499
11500	-10.39561311857216	8.084695985299152
11600	-12.090640864478122	6.889083767370718
11700	-10.780488581742318	8.542779645292727
11800	-11.924724156595373	12.602667787709308
11900	-7.00275136590828	12.7432332312488
12000	-14.387317504507738	13.476810258565699
12100	-9.676165613619567	8.566381207100413
12200	-10.483059913481213	5.724236194699673
12300	-8.868796803987088	6.158405050955558
12400	-14.615847066461036	5.932569536081691
12500	-11.548611543417932	5.7454425805155
12600	-9.030998135906204	4.5004983118287525
12700	-7.478557662919896	4.528602121868833
12800	-10.486043892245416	6.528193988599944
12900	-8.964693910295802	10.111352246407666
13000	-11.765906684409957	7.843757474775914
13100	-10.710335746285601	11.333576790057034
13200	-11.667360185721282	17.36529801870849
13300	-10.893606894892045	24.740590933830614
13400	-10.156255247969368	21.357318549806465
13500	-11.295269011287008	20.76261621996201
13600	-10.011542206993003	14.14816766091632
13700	-11.894116560093071	16.607632924669996
13800	-7.8612793893526405	13.433209273412164
13900	-8.06643240766935	17.782503451900798
14000	-11.079195878040402	14.737482191359927
14100	-11.626445665756638	22.784619550564678
14200	-9.009268185218307	18.577054933128895
14300	-11.497465276641128	13.2804413893356
14400	-9.411815274444297	7.363146064157812
14500	-12.264355322665768	13.188555726646758
14600	-11.043924864049753	18.287037922207656
14700	-8.111383014901328	15.760280854510254
14800	-8.244055562775435	15.682132079855755
14900	-11.91619500109037	9.996096051292335
15000	-10.684503190050695	15.652907993549405
15100	-10.709684693350912	13.509386772931741
15200	-12.844617592011607	18.712454430327625
15300	-12.873699886112284	14.942579485942547
15400	-9.587767317764914	24.011942653101087
15500	-12.042051414255496	22.164637474767993
15600	-6.7967557258457045	12.404954260055174
15700	-6.022328677505702	7.354967324401718
