#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution"/>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="coalescent" spec="beast.structuredCoalescent.distribution.Masco">
#            <parameter id="epi.timeStep" name="timeStep">1.0</parameter>
#            <parameter dimension="2" id="coalRates" name="coalescentRates">1.0 2.0</parameter>
#            <parameter dimension="2" id="migRates" name="migrationRates">0.0 0.0</parameter>
#            <dim id="IntegerParameter" lower="0" spec="beast.core.parameter.IntegerParameter" upper="0">2</dim>
#            <proportionalTimeStep id="BooleanParameter" spec="beast.core.parameter.BooleanParameter">true</proportionalTimeStep>
#            <structuredTreeIntervals id="TreeIntervals" spec="beast.structuredCoalescent.distribution.StructuredTreeIntervals">
#                <tree id="tree">
#                    <trait id="timeTraitSet" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="inv0_0=0,inv1_0=0,inv2_0=0,inv3_0=0,inv4_0=0">
#                        <taxa id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset alignment="@sequences" id="TaxonSet1" spec="beast.evolution.alignment.TaxonSet"/>
#                </tree>
#            </structuredTreeIntervals>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	tree_height
0	-4.798281081107645	0.9186444637612696
100	-4.650157081510214	1.0657423613892902
200	-3.7528963546013117	1.729200432091048
300	-2.090465611041964	0.9967498800015071
400	-0.8472682008454002	0.31452269478043404
500	-3.0451701846974126	1.069296282329637
600	-5.669309674472068	2.4836458681206963
700	-3.508033181358173	1.0184799213597102
800	-5.4061261223684225	1.502313618733959
900	-3.91054635472435	0.7814380725785808
1000	-0.7485547948128695	0.33993128215684276
1100	-3.84617111137659	1.2846489591815229
1200	-3.6155886828435206	1.3931772823473207
1300	-5.52341673294066	1.2911553251957126
1400	-4.515122926999006	1.21897612564197
1500	-2.2725916062695948	0.9332894157422376
1600	-4.370724112357048	1.8141864506654024
1700	-2.817922850106609	1.2434693114143944
1800	-2.295632267760342	0.4821803678111719
1900	-5.14042702611355	3.4708431218932314
2000	-0.32332780649060555	0.09754449958156047
2100	-2.865831353195108	1.635943815311487
2200	-3.381689555241228	1.5692758580434685
2300	-1.1408833586408194	0.4127089218884051
2400	-2.957570083815895	2.45386742467432
2500	-3.0282822222652377	1.0947225171203483
2600	-3.777279737570413	1.821366187635462
2700	-3.5775019105285217	1.4107351099796932
2800	-4.986799480218565	2.3163192624368283
2900	-1.0762605007786727	0.5906318809407214
3000	-1.7777519980756697	0.4757342446889426
3100	-2.6785584831359164	0.5932125889579919
3200	-7.0438184639455805	1.7738531125686574
3300	-3.3982802658439697	0.9558062644437683
3400	-5.33161032658527	2.362867713095111
3500	-3.597196238209583	1.647301259911698
3600	-2.705385848867307	0.9568258945100199
3700	-1.513884668567129	0.3765255308059095
3800	-3.4782952729495613	1.1130480960710618
3900	-3.0785373031810437	2.4149022150467703
4000	-9.282132168173733	4.221877610725326
4100	-5.997684960256634	1.8319032546930727
4200	-2.6457639789833394	1.2741187596038732
4300	-3.410764370269685	0.8249802870248077
4400	-8.130824973998207	2.3793463283036322
4500	-5.7856778278806384	1.7521150039333506
4600	-3.726493526375031	1.2312861045532846
4700	-5.670515752160328	1.5597734116687467
4800	-7.151838879583445	1.5304698573104738
4900	-6.014477572666956	0.7587866287871333
5000	-5.910514170916419	3.9633119228937175
5100	-2.7087271735110234	1.1913909756112218
5200	-2.913055304586277	0.7010698872933971
5300	-2.8029623252415297	2.392819221154894
5400	-2.1528436047654473	0.7982368929403957
5500	-1.6264485546308523	0.7746513048397817
5600	-6.74451349493189	1.193594052530762
5700	-7.486100590686499	2.86755554435252
5800	-5.091218339802019	0.93864157196678
5900	-7.054018431387238	2.474540937055269
6000	-2.104275702618514	0.8490034538345076
6100	-1.1634455084662356	0.3604144875013732
6200	-1.855660049146107	1.6349343340365465
6300	-2.0231791279076696	0.910373298934428
6400	-4.061331365389301	1.2702617067425344
6500	-1.9349812578136416	0.8923707887235692
6600	-5.6370697185943826	2.6883231053135064
6700	-4.798144649142705	2.655596460618588
6800	-4.563025610280677	1.304427921107347
6900	-2.2224455221566495	0.6189763429430187
7000	-2.0772691288729694	0.7993756191771547
7100	-2.59956632567744	0.794295983112411
7200	-3.640167311300911	0.7097602369362126
7300	-3.0937330411746493	0.8575060664196337
7400	-5.87243839397955	1.7208747940755114
7500	-3.784419598052379	1.4015572400360474
7600	-3.2027710039926185	0.7136000854287647
7700	-3.729492057367035	1.6856205990679927
7800	-1.0112170608624091	0.6041214018233688
7900	-1.8286553599174096	0.5591207775009022
8000	-4.194070132371202	2.1659583097934805
8100	-4.153419760510194	0.7079732010408804
8200	-8.309290745606164	3.1884377023567687
8300	-4.87246674140766	3.172823597769991
8400	-3.170793304179872	2.1762344894714434
8500	-5.708004473039775	1.2999939375820027
8600	-5.177421935677417	2.0791477029177052
8700	-3.9193311647707754	0.9727628005433295
8800	-2.918478348651088	1.0226259919752283
8900	-3.473588743541128	1.7845062601973412
9000	-3.984238201913838	1.2328389539732452
9100	-2.95664939164387	0.9577718989184884
9200	-3.291991055975163	2.2632382151880046
9300	-5.957756277309274	2.501598854113789
9400	-2.4223345469278037	0.600460573454209
9500	-0.8563486847668073	0.2595000622087839
9600	-1.5955285715567125	0.7780056210853762
9700	-1.5332832434820216	0.7339665226025489
9800	-6.266753919394761	3.12233995199633
9900	-3.5861631661205777	1.6254297321455984
10000	-3.293465644415196	0.7419313236310985
10100	-0.8142625760374043	0.22117847981037264
10200	-3.62382193238632	1.2595214970131203
