#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution"/>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="coalescent" spec="beast.structuredCoalescent.distribution.IndependentStructuredCoalescent">
#            <parameter id="epi.timeStep" name="timeStep">1.0</parameter>
#            <parameter dimension="2" id="coalRates" name="coalescentRates">1.0 2.0</parameter>
#            <parameter dimension="2" id="migRates" name="migrationRates">0.0 0.0</parameter>
#            <dim id="IntegerParameter" lower="0" spec="beast.core.parameter.IntegerParameter" upper="0">2</dim>
#            <proportionalTimeStep id="BooleanParameter" spec="beast.core.parameter.BooleanParameter">true</proportionalTimeStep>
#            <structuredTreeIntervals id="TreeIntervals" spec="beast.structuredCoalescent.distribution.StructuredTreeIntervals">
#                <tree id="tree">
#                    <trait id="timeTraitSet" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="inv0_0=0,inv1_0=0,inv2_0=0,inv3_0=0,inv4_0=0">
#                        <taxa id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset alignment="@sequences" id="TaxonSet1" spec="beast.evolution.alignment.TaxonSet"/>
#                </tree>
#            </structuredTreeIntervals>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	tree_height
0	-4.841307799816244	0.9186444637612696
100	-4.678326592008688	1.0657423613892902
200	-3.772673248385411	1.729200432091048
300	-2.1100282318049004	0.9967498800015071
400	-0.8472822858387332	0.31452269478043404
500	-3.0829541335566946	1.069296282329637
600	-5.694739021801987	2.4836458681206963
700	-3.534992903544131	1.0184799213597102
800	-5.465863650530271	1.502313618733959
900	-3.9376681702298506	0.7814380725785808
1000	-0.7485651875767164	0.33993128215684276
1100	-3.8701633483792364	1.2846489591815229
1200	-3.6385774499294787	1.3931772823473207
1300	-5.561632390871894	1.2911553251957126
1400	-4.521030284769285	1.21897612564197
1500	-2.273791529102084	0.9332894157422376
1600	-4.394814632721869	1.8141864506654024
1700	-2.8193279693644637	1.2434693114143944
1800	-2.3188703516263165	0.4821803678111719
1900	-5.1637857997622785	3.4708431218932314
2000	-0.32332781839147734	0.09754449958156047
2100	-2.869766366489632	1.635943815311487
2200	-3.401610273324588	1.5692758580434685
2300	-1.1412872852483302	0.4127089218884051
2400	-2.961322676315544	2.45386742467432
2500	-3.0486266221969616	1.0947225171203483
2600	-3.778893029185433	1.821366187635462
2700	-3.5978470212458675	1.4107351099796932
2800	-5.012329543579988	2.3163192624368283
2900	-1.0762797120677088	0.5906318809407214
3000	-1.7975483847717915	0.4757342446889426
3100	-2.686354634831246	0.5932125889579919
3200	-7.083651766799532	1.7738531125686574
3300	-3.4106018352177743	0.9558062644437683
3400	-5.334806509310129	2.362867713095111
3500	-3.6208581498512564	1.647301259911698
3600	-2.712804924507786	0.9568258945100199
3700	-1.5334330699109469	0.3765255308059095
3800	-3.498648300542381	1.1130480960710618
3900	-3.0827035276428396	2.4149022150467703
4000	-9.311588805156633	4.221877610725326
4100	-6.02666975811334	1.8319032546930727
4200	-2.6653880882334064	1.2741187596038732
4300	-3.4411393986384327	0.8249802870248077
4400	-7.331380992261002	2.3793463283036322
4500	-2.3509738863906207	0.9544781940623539
4600	-7.9041423879462	2.6932273096730057
4700	-5.374836554778209	1.7080666357029268
4800	-4.0561194839363806	1.1472261659581036
4900	-3.9175390822759653	1.5622539430949733
5000	-5.179281829972789	2.2412251876790035
5100	-4.089271360459388	0.8599572756347801
5200	-1.5009617787665137	0.5402119765717046
5300	-4.552120107450465	0.7131486876271108
5400	-2.3978474721206964	0.5876953331271881
5500	-4.897387001293756	2.5220567393787015
5600	-5.268721557741136	2.8711326635029923
5700	-3.2088322662499893	1.2239252373777267
5800	-5.232844113514542	2.1081879345224688
5900	-2.0588939113494225	0.7708948340555261
6000	-3.168700480330654	1.186773964312973
6100	-1.0981177789166714	0.43322104241723025
6200	-3.4226720670092643	1.8026312654538614
6300	-2.71268292384806	1.0799999629193693
6400	-5.713528807907123	1.2431519428544429
6500	-5.232587201056863	1.5136646418227115
6600	-2.729333410290258	0.6397248499433975
6700	-3.1619229033289837	1.370291203590957
6800	-3.061701871304275	1.6879374193278343
6900	-1.6129413556826169	1.120796791840817
7000	-2.0288959236994146	0.7104072280533026
7100	-2.4132674953153086	0.7238571721381099
7200	-1.7318546174299416	1.0175145062334239
7300	-3.789986416333531	1.3065066831180878
7400	-3.3893858144395943	1.440784832494308
7500	-3.477156723398971	0.698206120003573
7600	-4.721440310638589	1.2136932425529754
7700	-2.161306512808358	0.8932461734990385
7800	-4.420852700241595	1.3202799774216476
7900	-1.392758710653657	0.5104138785716132
8000	-7.118658326152881	2.156671181171685
8100	-5.868029429110708	1.8576433364640874
8200	-6.322904345644467	3.1404354075328436
8300	-2.4797565046025105	0.626386591094105
8400	-1.5786279376464563	0.3013063225597463
8500	-5.2459734276601075	1.1273151082167907
8600	-4.8359475471938485	1.2241656283878255
8700	-6.076823924394455	2.9755721987010957
8800	-3.9670144494469386	1.9424721807227026
8900	-7.838916447813015	3.011292424875947
9000	-1.5551874488564243	0.3881845530710236
9100	-3.434153777559991	1.2485141668631337
9200	-2.623825909891225	1.215586644087284
9300	-3.4058572172065116	1.3775603129368947
9400	-0.40277700217673507	0.10235440573063875
9500	-3.103351777602657	2.734716107173348
9600	-0.9312967041305708	0.4914197729995599
9700	-4.623857472022205	1.4886072198596312
9800	-6.2493445804146965	1.7811784455133894
9900	-3.5566095274635456	1.774925447344246
10000	-1.7422596461362623	0.5512945655772237
10100	-2.561951606644426	1.0208399799649115
10200	-2.4033834319258256	0.8137690537437219
10300	-2.7347114658397524	1.2408356146612916
10400	-7.769643857027949	2.9613114260012443
10500	-1.5480018607976134	0.9424915093775774
10600	-1.5456485739765908	0.33959451431119914
10700	-3.1056656181082736	0.9621782874351277
10800	-8.580232875605311	3.3131202400320507
10900	-4.859766740638813	1.2461320754034209
11000	-3.2356550493177743	1.0093017758102567
11100	-2.335824478616125	1.3964473181503418
11200	-4.425096304329425	1.7635478876260369
11300	-5.165948171602725	3.007026368273577
11400	-3.0013539988645066	1.3356902499269176
11500	-2.9310645071035664	0.8483959929416202
11600	-4.735464397721602	2.6841012914107294
11700	-9.6075162828771	1.6963985463814566
11800	-12.33325598821937	6.428004533996948
11900	-2.928120627362879	1.3718881065060742
12000	-3.0683888036675633	0.8478272325430442
12100	-2.5084192926059523	0.613430836308748
12200	-2.811437018970571	1.1318142185221358
12300	-4.328195493560023	1.8119379462575838
12400	-1.304006259806358	0.6786293605039133
12500	-1.5915444558290617	1.0512014241669854
12600	-6.147909450382811	3.3748713418772147
12700	-7.932219113805193	2.979490588098582
12800	-3.433170509784846	1.8983529143312208
12900	-3.375611789278833	1.2306792480475541
13000	-3.9982658785422767	1.0309042799879924
13100	-1.389716221161561	0.45487353174973966
13200	-2.7668076213409636	1.7494231146873735
13300	-6.395941180821337	1.9517259009852663
13400	-7.4777374171397675	4.241578341313549
13500	-7.590373631866775	5.974790809131721
13600	-2.907157165237664	0.766179522935214
13700	-6.0920245223054215	2.399310894592578
13800	-5.046848337198715	1.910151326935864
13900	-7.054931541595485	2.5970688043372414
14000	-4.412226542639692	2.604981720164809
14100	-4.707059135852938	1.5248707362813236
14200	-7.440117541797764	2.635867295323633
14300	-4.513290945432762	2.4751570368333056
14400	-5.980542940919625	2.6216513109406705
14500	-5.594942245825908	1.8536345579727809
14600	-3.440158993065391	1.626059347439132
14700	-6.562579566203554	1.650396730509049
14800	-5.274215822327163	3.705623975667982
14900	-5.313375163802881	2.154815149347454
15000	-1.3617411713082894	0.38472872925327095
15100	-3.913499366913829	1.692119809476075
15200	-4.319144521492685	1.5105027129189346
15300	-3.947927443307319	2.943488116213559
15400	-6.746428114438624	4.152239001294029
15500	-6.221646557760539	1.7855617947864635
15600	-2.1702493235519933	0.9713844815716511
15700	-3.2780448945093497	2.462588936846785
15800	-5.182614056512004	1.1726013618241078
15900	-5.61437464503688	0.9305079691541824
16000	-3.648140486463065	1.4395399495781476
16100	-2.686789694855464	1.778178239221889
16200	-5.139722101075551	1.3840992494989104
16300	-2.8465502035719217	1.1822426390719714
16400	-5.992562776838104	1.7749967203753154
16500	-4.150761470299709	0.7458856503218182
16600	-6.316101128487916	1.6431358450659304
16700	-3.517857296010463	0.7555631126345926
16800	-3.8862837890832784	2.0178977904953697
16900	-5.898637740403219	2.082616722949421
17000	-7.8127623282992245	1.6919533879475335
17100	-6.233480235035024	0.8331525874275102
17200	-2.6344588542740914	0.8524657675526807
17300	-4.48789866278306	2.4413234872398886
17400	-3.544688317830896	0.95664211756652
17500	-4.2911747819041395	2.250621834474809
17600	-4.174459576129546	0.8648207249117336
17700	-2.2458691444956185	1.1978217101891864
17800	-7.475453802315702	2.9913740505943744
17900	-2.518767840222076	1.8292463108633983
18000	-3.650190964381211	2.7219544421803437
18100	-1.805301786228274	1.126165264567954
18200	-2.3304215216209068	0.3649548682667476
18300	-5.109114901621282	1.337063229025388
18400	-1.3636785959373878	0.44528297722465177
18500	-1.7737160866393977	0.8256633772682272
18600	-6.072302908659826	1.0697307554904998
18700	-0.904795047625896	0.428622114765853
18800	-4.833877075163175	1.7447172311194141
18900	-5.535853986159497	3.405985319428066
19000	-9.900778298747863	2.409045158704541
19100	-10.87506272670298	2.0836603739505835
19200	-5.150865989365007	2.247862741216726
19300	-4.565956047539944	2.204573904851751
19400	-8.755956090052834	3.26762358878505
19500	-2.9549310336678882	1.574408765287726
19600	-3.266407155454652	1.4230140650829033
19700	-5.569691058104301	1.9301795596435458
19800	-4.64723045830445	1.39792282237987
19900	-0.9884888491898414	0.15770761583558812
20000	-4.008624936899246	1.0399821403182823
20100	-1.1780849946498806	0.3805142695489664
20200	-2.47905032748017	1.0999509120572308
20300	-1.8982044077318214	0.5681977170634356
20400	-2.100806993266506	0.9340452434373119
20500	-5.701971141455378	2.254684383706445
20600	-5.968088724241104	2.800007243050742
20700	-1.647087477497501	0.24716619316882704
20800	-4.314730417403791	0.6918664505597856
20900	-3.9776392012954025	1.0789037562191885
21000	-2.320896165675171	0.7963597412353411
21100	-2.8911155017901726	0.8242228783896265
21200	-3.76076041477832	1.0068939122034606
21300	-5.833739014900032	1.3014621934576707
21400	-6.818986250212049	1.9255561150180427
21500	-2.7831020852132293	0.7224506756175902
21600	-4.680360394605701	2.9888124686254156
21700	-4.196125699488087	0.7068853818596903
21800	-3.566685774839873	1.2956152562955427
